regime,optimizer,eta,loss,delta,correct_prob_min,correct_prob_max,K,d,alpha,beta,L
decoupled,gd,212159.91448089038,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,216106.25317921035,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,220125.99683322036,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,224220.51083193923,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,228391.18596167848,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,232639.43887845107,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,236966.71258916878,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,241374.47694179078,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,245864.22912458505,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,250437.49417468073,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,255095.82549607998,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,259840.8053873008,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,264674.0455788388,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,269597.1877806266,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,274611.90423967113,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,279719.89830806863,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,284922.90502158506,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,290222.69168899336,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,295621.0584923782,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,301119.8390986069,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,306720.9012821685,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,312426.147559604,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,318237.51583573647,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,324156.98006191995,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,330186.5509065285,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,336328.27643792855,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,342584.24282014446,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,348956.57502146263,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,355447.4375362292,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,362059.0351200606,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,368793.6135387337,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,375653.4603310076,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,382640.90558563615,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,389758.32273282605,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,397008.12935042364,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,404392.78798509773,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,411914.8069887897,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,419576.74137072935,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,427381.19366529916,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,435330.81481603393,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,443428.30507607094,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,451676.4149253496,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,460077.94600486313,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,468635.7520682969,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,477352.73995136743,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,486231.87055918365,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,495276.1598719823,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,504488.67996956996,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,513872.5600748176,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,523430.9876165587,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,533167.209312277,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,543084.5322709165,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,553186.3251162011,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,563476.0191308714,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,573957.1094221832,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,584633.1561090911,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,595507.7855315193,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,606584.6914821261,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,617867.6364609702,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,629360.4529535244,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,641067.0447324635,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,652991.3881836528,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,665137.5336568136,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,677509.606841313,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,690111.8101675306,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,702948.4242343055,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,716023.8092629343,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,729342.4065782013,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,742908.7401169717,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,756727.4179648432,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,770803.1339213704,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,785140.6690944133,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,799744.8935241441,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,814620.7678372553,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,829773.3449319266,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,845207.7716941673,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,860929.29074605,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,876943.2422264741,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,893255.0656050581,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,909870.3015297723,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,926794.593708925,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,944033.6908281684,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,961593.4485031659,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,979479.8312685605,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,997698.9146039581,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1016256.8869975962,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1035160.0520483797,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1054414.8306070338,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1074027.762957086,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1094005.5110363958,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1114354.8607000248,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1135082.7240252013,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1156196.1416591345,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1177702.2852105245,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1199608.4596855538,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1221922.1059691662,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1244650.8033525383,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1267802.2721075232,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1291384.3761090096,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1315405.1255060558,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1339872.6794426849,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1364795.3488293283,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1390181.5991657784,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1416040.0534166787,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1442379.4949405016,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1469208.87047298,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1496537.2931660588,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1524374.0456833753,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1552728.5833532896,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1581610.5373805913,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1611029.7181179456,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1640996.118398166,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1671519.916928493,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1702611.4817480147,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1734281.3737493644,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1766540.3502659558,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1799399.368725946,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1832869.590374129,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1866962.384063095,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1901689.330114908,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1937062.2242545732,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,1973093.081616732,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2009794.1408268174,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2047177.8681581889,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2085256.9617665324,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2124044.3560030614,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2163553.2258079513,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2203796.991185454,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2244789.321762292,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2286544.141430844,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2329075.6330786557,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2372398.2434059624,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2416526.6878328267,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2461475.955497504,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2507261.314347829,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2553898.316327303,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2601402.8026576056,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2649790.909219404,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2699079.07203326,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2749284.032842427,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2800422.8447995465,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2852512.8782591233,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2905571.826677689,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,2959617.712623767,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3014668.8938996303,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3070744.0697768647,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3127862.287348013,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3186042.9479962625,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3245305.8139855783,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3305671.0151733183,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3367159.055847775,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3429790.8216929017,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3493587.5868825247,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3558571.021306578,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3624763.197931751,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3692186.6002989826,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3760864.130160485,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3830819.1152588176,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3902075.3172505926,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,3974656.939777636,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4048588.6366882776,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4123895.520411493,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4200603.170486882,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4278737.642253316,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4358325.475699118,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4439393.704476947,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4521969.865086361,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4606082.006227097,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4691758.698326464,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4779029.043243805,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4867922.6841556225,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,4958469.815624423,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5050701.1938549625,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5144648.147141248,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5240342.586507786,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5337817.016548849,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5437104.546469363,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5538238.901331076,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5641254.4335079985,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5746186.134354929,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5853069.646092933,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,5961941.273915982,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6072837.998322808,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6185797.487678019,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6300858.111006973,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6418058.95102865,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6537439.817430827,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6659041.260392302,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6782904.5843566395,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,6909071.862061998,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7037585.948832044,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7168490.497132696,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7301829.971399479,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7437649.663140911,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7575995.706322582,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7716915.093037628,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,7860455.6894684555,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8006666.252145534,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8155596.444508602,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8307296.853775785,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8461819.008126637,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8619215.394204808,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8779539.474946111,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,8942845.70773836,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,9109189.562919011,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,9278627.542616697,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,9451217.199943392,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,9627017.15854358,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,9806087.13250687,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,9988487.946651176,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,10174281.55718319,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,10363531.07274296,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,10556300.77584011,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,10752656.144688783,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,10952663.875448527,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,11156391.904879184,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,11363909.433416883,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,11575286.948679436,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,11790596.24940901,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,12009910.469859876,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,12233304.104640163,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,12460853.034015326,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,12692634.549682515,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,12928727.381024372,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,13169211.721850948,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,13414169.257639261,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,13663683.19327953,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,13917838.28133729,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,14176720.850841414,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,14440418.836607657,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,14709021.809107346,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,14982621.004891941,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,15261309.357583495,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,15545181.529441306,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,15834333.943515997,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,16128864.816401698,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,16428874.191597106,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,16734463.973487608,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,17045737.961958963,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,17362801.887655184,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,17685763.44789224,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,18014732.34323948,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,18349820.314781763,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,18691141.182074796,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,19038810.881805994,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,19392947.507175088,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,19753671.348006662,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,20121104.931609172,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,20495373.064394027,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,20876602.874268405,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,21264923.853816997,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,21660467.90428698,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,22063369.38039073,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,22473765.135942314,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,22891794.570342854,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,23317599.675930142,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,23751325.086209398,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,24193118.124981187,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,24643128.856382705,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,25101510.135860298,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,25568417.662090134,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,26044010.029864114,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,26528448.783960294,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,27021898.47401454,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,27524526.710413355,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,28036504.221226398,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,28558004.910197455,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,29089205.915814612,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,29630287.67147918,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,30181433.966793217,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,30742832.00998794,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,31314672.491512455,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,31897149.648805875,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,32490461.33227429,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,33094809.072494358,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,33710398.148667514,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,34337437.6583475,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,34976140.58846429,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,35626723.88766965,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,36289408.54002852,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,36964419.640080325,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,37651986.46929723,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,38352342.573964566,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,39065725.8445091,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,39792378.59630409,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,40532547.65197611,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,41286484.42524373,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,42054445.00631561,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,42836690.24887637,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,43633485.85869113,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,44445102.48385829,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,45271815.80674014,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,46113906.63760445,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,46971661.01000765,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
decoupled,gd,47845370.27795146,-0.0,0.0,1.0,1.0,999,999,0.8,0.2,200
