regime,optimizer,eta,loss,delta,correct_prob_min,correct_prob_max,K,d,alpha,beta,L
decoupled,gd,2.37671496071278,6.899038074802305,8.956994231595992e-06,0.0010015960994448209,0.0010105530936764169,999,999,0.8,0.2,200
decoupled,gd,2.4198873631621147,6.898897903579169,9.120531846299037e-06,0.001001606912519265,0.001010727444365564,999,999,0.8,0.2,200
decoupled,gd,2.463843980952396,6.898755186207313,9.287070833032983e-06,0.0010016179221302378,0.0010109049929632708,999,999,0.8,0.2,200
decoupled,gd,2.5085990591491303,6.898609876437675,9.456666843938926e-06,0.001001629131852051,0.0010110857986959899,999,999,0.8,0.2,200
decoupled,gd,2.5541671015756937,6.898461927180851,9.629376583995255e-06,0.0010016405453242975,0.0010112699219082927,999,999,0.8,0.2,200
decoupled,gd,2.600562875513603,6.898311290492333,9.805257831434254e-06,0.0010016521662527785,0.0010114574240842127,999,999,0.8,0.2,200
decoupled,gd,2.64780141648816,6.8981579175565395,9.984369459301902e-06,0.0010016639984107574,0.0010116483678700593,999,999,0.8,0.2,200
decoupled,gd,2.6958980331410305,6.898001758671399,1.0166771456523267e-05,0.001001676045640203,0.0010118428170967262,999,999,0.8,0.2,200
decoupled,gd,2.7448683121913335,6.897842763231978,1.0352524950099596e-05,0.0010016883118531426,0.0010120408368032422,999,999,0.8,0.2,200
decoupled,gd,2.794728123486842,6.897680879714075,1.0541692227848155e-05,0.0010017008010327394,0.0010122424932605875,999,999,0.8,0.2,200
decoupled,gd,2.8454936251469416,6.897516055657736,1.0734336760761078e-05,0.0010017135172348645,0.0010124478539956256,999,999,0.8,0.2,200
decoupled,gd,2.8971812687990095,6.897348237650023,1.0930523226990521e-05,0.0010017264645891687,0.0010126569878161592,999,999,0.8,0.2,200
decoupled,gd,2.949807804909909,6.897177371307937,1.1130317535538916e-05,0.0010017396473004456,0.0010128699648359846,999,999,0.8,0.2,200
decoupled,gd,3.0033902882143293,6.897003401260543,1.1333786850539675e-05,0.001001753069650352,0.0010130868565008918,999,999,0.8,0.2,200
decoupled,gd,3.0579460832417342,6.896826271131225,1.1540999616695179e-05,0.0010017667359982446,0.0010133077356149398,999,999,0.8,0.2,200
decoupled,gd,3.1134928699436983,6.896645923519301,1.1752025584230337e-05,0.0010017806507831425,0.0010135326763673728,999,999,0.8,0.2,200
decoupled,gd,3.1700486494234688,6.896462299981575,1.1966935835176686e-05,0.0010017948185248521,0.0010137617543600288,999,999,0.8,0.2,200
decoupled,gd,3.227631749769602,6.8962753410131885,1.2185802810183409e-05,0.0010018092438254748,0.0010139950466356582,999,999,0.8,0.2,200
decoupled,gd,3.2862608319955644,6.896084986028518,1.2408700335167673e-05,0.001001823931371139,0.0010142326317063067,999,999,0.8,0.2,200
decoupled,gd,3.345954896087225,6.895891173341415,1.2635703649709453e-05,0.001001838885933197,0.0010144745895829064,999,999,0.8,0.2,200
