optimizer,regime,protocol,eta,step,loss,delta,cosine_to_initial
gd,coupled,frozen,194149.19457438815,145,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,146,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,147,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,148,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,149,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,150,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,151,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,152,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,153,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,154,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,155,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,156,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,157,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,158,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,159,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,160,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,161,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,162,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,163,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,164,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,165,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,166,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,167,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,168,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,169,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,170,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,171,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,172,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,173,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,174,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,175,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,176,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,177,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,178,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,179,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,180,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,181,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,182,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,183,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,184,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,185,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,186,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,187,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,188,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,189,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,190,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,191,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,192,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,193,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,194,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,195,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,196,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,197,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,198,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,199,-0.0,0.0,1.0
gd,coupled,frozen,194149.19457438815,200,-0.0,0.0,1.0
signgd,decoupled,iterative,0.13,0,6.906754778648555,0.0,1.0
signgd,decoupled,iterative,0.13,1,6.647051961799233,0.0,1.0
signgd,decoupled,iterative,0.13,2,6.387437256067924,0.0,1.0
signgd,decoupled,iterative,0.13,3,6.127936734783523,0.0,1.0
signgd,decoupled,iterative,0.13,4,5.8685841523859965,0.0,1.0
signgd,decoupled,iterative,0.13,5,5.60942318392266,0.0,1.0
signgd,decoupled,iterative,0.13,6,5.350510301664711,0.0,1.0
signgd,decoupled,iterative,0.13,7,5.091918459357971,0.0,1.0
signgd,decoupled,iterative,0.13,8,4.833741792910536,6.938893903907228e-18,1.0
signgd,decoupled,iterative,0.13,9,4.576101588003326,8.673617379884035e-18,1.0
signgd,decoupled,iterative,0.13,10,4.319153806271643,1.214306433183765e-17,1.0
signgd,decoupled,iterative,0.13,11,4.063098494469735,1.3877787807814457e-17,1.0
signgd,decoupled,iterative,0.13,12,3.808191411104299,2.0816681711721685e-17,1.0
signgd,decoupled,iterative,0.13,13,3.554758168254584,3.8163916471489756e-17,1.0
signgd,decoupled,iterative,0.13,14,3.303211064378475,4.85722573273506e-17,1.0
signgd,decoupled,iterative,0.13,15,3.054068520114124,2.0816681711721685e-17,1.0
signgd,decoupled,iterative,0.13,16,2.807976546615105,2.42861286636753e-16,1.0
signgd,decoupled,iterative,0.13,17,2.5657308843094477,4.0245584642661925e-16,1.0
signgd,decoupled,iterative,0.13,18,2.3282972694857085,4.3021142204224816e-16,1.0
signgd,decoupled,iterative,0.13,19,2.0968257046377192,9.853229343548264e-16,1.0
signgd,decoupled,iterative,0.13,20,1.8726527830212016,4.718447854656915e-16,1.0
signgd,decoupled,iterative,0.13,21,1.6572845141266308,3.747002708109903e-15,1.0
signgd,decoupled,iterative,0.13,22,1.452351606662818,2.0261570199409107e-15,1.0
signgd,decoupled,iterative,0.13,23,1.259531053150456,3.3306690738754696e-15,1.0
signgd,decoupled,iterative,0.13,24,1.0804333185387764,6.106226635438361e-15,1.0
signgd,decoupled,iterative,0.13,25,0.9164636427608537,5.551115123125783e-17,1.0
signgd,decoupled,iterative,0.13,26,0.7686769736698422,1.5487611193520934e-14,1.0
signgd,decoupled,iterative,0.13,27,0.6376544714144895,3.0531133177191805e-14,1.0
signgd,decoupled,iterative,0.13,28,0.5234301672360322,0.0,1.0
signgd,decoupled,iterative,0.13,29,0.4254865523475469,2.0872192862952943e-14,1.0
signgd,decoupled,iterative,0.13,30,0.3428202659104835,1.5543122344752192e-15,1.0
signgd,decoupled,iterative,0.13,31,0.27406093834250667,6.072919944699606e-14,1.0
signgd,decoupled,iterative,0.13,32,0.21761523629918578,7.172040739078511e-14,1.0
signgd,decoupled,iterative,0.13,33,0.17180758439642596,1.965094753586527e-14,1.0
signgd,decoupled,iterative,0.13,34,0.13499678195759623,1.2434497875801753e-14,1.0
signgd,decoupled,iterative,0.13,35,0.1056587003821465,2.0095036745715333e-14,1.0
signgd,decoupled,iterative,0.13,36,0.08243482752025634,8.992806499463768e-14,1.0
signgd,decoupled,iterative,0.13,37,0.0641523613540701,8.071321389024888e-14,1.0
signgd,decoupled,iterative,0.13,38,0.049823821488603204,2.6978419498391304e-14,1.0
signgd,decoupled,iterative,0.13,39,0.038633872938465486,2.5424107263916085e-14,1.0
signgd,decoupled,iterative,0.13,40,0.029919531386939716,8.171241461241152e-14,1.0
signgd,decoupled,iterative,0.13,41,0.023148087992011977,5.695444116327053e-14,1.0
signgd,decoupled,iterative,0.13,42,0.017895467667334637,9.725553695716371e-14,1.0
signgd,decoupled,iterative,0.13,43,0.013826504108196837,3.885780586188048e-15,1.0
signgd,decoupled,iterative,0.13,44,0.010677779659238308,1.3433698597964394e-14,1.0
signgd,decoupled,iterative,0.13,45,0.008243163107291267,2.90878432451791e-14,1.0
signgd,decoupled,iterative,0.13,46,0.0063618926690697155,8.326672684688674e-15,1.0
signgd,decoupled,iterative,0.13,47,0.004908915753860479,2.375877272697835e-14,1.0
signgd,decoupled,iterative,0.13,48,0.003787152363913207,5.1514348342607263e-14,1.0
signgd,decoupled,iterative,0.13,49,0.002921354919575625,9.048317650695026e-14,1.0
signgd,decoupled,iterative,0.13,50,0.002253268231506171,3.1086244689504383e-15,1.0
signgd,decoupled,iterative,0.13,51,0.001737834003878385,5.417888360170764e-14,1.0
signgd,decoupled,iterative,0.13,52,0.0013402261486925287,4.474198789239381e-14,1.0
signgd,decoupled,iterative,0.13,53,0.0010335420018511188,9.336975637097567e-14,1.0
signgd,decoupled,iterative,0.13,54,0.0007970084679554429,5.2735593669694936e-14,1.0
signgd,decoupled,iterative,0.13,55,0.0006145907033338082,2.1316282072803006e-14,1.0
signgd,decoupled,iterative,0.13,56,0.0004739144725696579,6.872280522429719e-14,1.0
signgd,decoupled,iterative,0.13,57,0.0003654323278507233,8.881784197001252e-15,1.0
signgd,decoupled,iterative,0.13,58,0.0002817789621368918,3.774758283725532e-14,1.0
signgd,decoupled,iterative,0.13,59,0.00021727312348686985,1.1324274851176597e-14,1.0
signgd,decoupled,iterative,0.13,60,0.00016753295309111037,3.297362383136715e-14,1.0
signgd,decoupled,iterative,0.13,61,0.0001291790263463428,1.0913492332065289e-13,1.0
signgd,decoupled,iterative,0.13,62,9.960516600637545e-05,6.217248937900877e-14,1.0
signgd,decoupled,iterative,0.13,63,7.680159691557845e-05,1.176836406102666e-14,1.0
signgd,decoupled,iterative,0.13,64,5.921851374533179e-05,2.3092638912203256e-14,1.0
signgd,decoupled,iterative,0.13,65,4.566083848760036e-05,5.062616992290714e-14,1.0
signgd,decoupled,iterative,0.13,66,3.520704590505156e-05,1.6209256159527285e-14,1.0
signgd,decoupled,iterative,0.13,67,2.714655804651794e-05,6.52811138479592e-14,1.0
signgd,decoupled,iterative,0.13,68,2.0931461627281668e-05,1.1102230246251565e-14,1.0
signgd,decoupled,iterative,0.13,69,1.6139275323079828e-05,4.5075054799781356e-14,1.0
signgd,decoupled,iterative,0.13,70,1.2444236814976516e-05,4.418687638008123e-14,1.0
signgd,decoupled,iterative,0.13,71,9.595162138453866e-06,1.0969003483296547e-13,1.0
signgd,decoupled,iterative,0.13,72,7.398373114848105e-06,7.749356711883593e-14,1.0
signgd,decoupled,iterative,0.13,73,5.704532139624361e-06,7.771561172376096e-14,1.0
signgd,decoupled,iterative,0.13,74,4.398491526989886e-06,6.772360450213455e-14,1.0
signgd,decoupled,iterative,0.13,75,3.3914655885840467e-06,6.972200594645983e-14,1.0
signgd,decoupled,iterative,0.13,76,2.6149959018678486e-06,1.176836406102666e-14,1.0
signgd,decoupled,iterative,0.13,77,2.0162973902583532e-06,7.105427357601002e-14,1.0
signgd,decoupled,iterative,0.13,78,1.554669573568167e-06,5.1958437552457326e-14,1.0
signgd,decoupled,iterative,0.13,79,1.1987306580941038e-06,3.419486915845482e-14,1.0
signgd,decoupled,iterative,0.13,80,9.242833505571841e-07,3.4638958368304884e-14,1.0
signgd,decoupled,iterative,0.13,81,7.126701250262357e-07,9.015010959956271e-14,1.0
signgd,decoupled,iterative,0.13,82,5.495055290259323e-07,1.9984014443252818e-15,1.0
signgd,decoupled,iterative,0.13,83,4.2369719988002696e-07,7.815970093361102e-14,1.0
signgd,decoupled,iterative,0.13,84,3.2669230583129155e-07,7.460698725481052e-14,1.0
signgd,decoupled,iterative,0.13,85,2.51896613967758e-07,7.749356711883593e-14,1.0
signgd,decoupled,iterative,0.13,86,1.942253063964941e-07,3.8191672047105385e-14,1.0
signgd,decoupled,iterative,0.13,87,1.4975782263475058e-07,8.149037000748649e-14,1.0
signgd,decoupled,iterative,0.13,88,1.15470931871899e-07,3.3084646133829665e-14,1.0
signgd,decoupled,iterative,0.13,89,8.903400248080765e-08,8.038014698286133e-14,1.0
signgd,decoupled,iterative,0.13,90,6.86498462104224e-08,1.5987211554602254e-14,1.0
signgd,decoupled,iterative,0.13,91,5.2932601252484114e-08,2.2648549702353193e-14,1.0
signgd,decoupled,iterative,0.13,92,4.0813724348824144e-08,3.5083047578154947e-14,1.0
signgd,decoupled,iterative,0.13,93,3.146949271885582e-08,1.9984014443252818e-14,1.0
signgd,decoupled,iterative,0.13,94,2.4264596022210663e-08,2.3314683517128287e-14,1.0
signgd,decoupled,iterative,0.13,95,1.870928446290791e-08,1.84297022087776e-14,1.0
signgd,decoupled,iterative,0.13,96,1.4425762612935262e-08,6.17284001691587e-14,1.0
signgd,decoupled,iterative,0.13,97,1.1123022030277244e-08,2.90878432451791e-14,1.0
signgd,decoupled,iterative,0.13,98,8.576394829476959e-09,5.861977570020827e-14,1.0
signgd,decoupled,iterative,0.13,99,6.612800553811606e-09,9.792167077193881e-14,1.0
signgd,decoupled,iterative,0.13,100,5.098819156246462e-09,6.461498003318411e-14,1.0
signgd,decoupled,iterative,0.13,101,3.931430266880377e-09,7.771561172376096e-14,1.0
signgd,decoupled,iterative,0.13,102,3.0312954279842e-09,1.1013412404281553e-13,1.0
signgd,decoupled,iterative,0.13,103,2.3374244179474078e-09,8.926193117986259e-14,1.0
signgd,decoupled,iterative,0.13,104,1.8022655597402838e-09,5.728750807065808e-14,1.0
signgd,decoupled,iterative,0.13,105,1.3896463600901565e-09,5.240252676230739e-14,1.0
signgd,decoupled,iterative,0.13,106,1.0714421274005857e-09,1.8207657603852567e-14,1.0
signgd,decoupled,iterative,0.13,107,8.26131047537125e-10,2.1760371282653068e-14,1.0
signgd,decoupled,iterative,0.13,108,6.370818077632859e-10,9.836575998178887e-14,1.0
signgd,decoupled,iterative,0.13,109,4.91085812394044e-10,9.547918011776346e-14,1.0
signgd,decoupled,iterative,0.13,110,3.787145085958744e-10,3.9968028886505635e-15,1.0
signgd,decoupled,iterative,0.13,111,2.920567993378596e-10,6.350475700855895e-14,1.0
signgd,decoupled,iterative,0.13,112,2.2514723810941605e-10,5.551115123125783e-15,1.0
signgd,decoupled,iterative,0.13,113,1.7353125947342576e-10,9.037215420448774e-14,1.0
signgd,decoupled,iterative,0.13,114,1.3384882765980468e-10,1.0658141036401503e-14,1.0
signgd,decoupled,iterative,0.13,115,1.0325486551184291e-10,5.484501741648273e-14,1.0
signgd,decoupled,iterative,0.13,116,7.95598462740146e-11,2.6423307986078726e-14,1.0
signgd,decoupled,iterative,0.13,117,6.137887695673377e-11,2.2426505097428162e-14,1.0
signgd,decoupled,iterative,0.13,118,4.7400536362056345e-11,1.099120794378905e-13,1.0
signgd,decoupled,iterative,0.13,119,3.65473589563553e-11,8.37108160567368e-14,1.0
signgd,decoupled,iterative,0.13,120,2.8140266583786024e-11,1.509903313490213e-14,1.0
signgd,decoupled,iterative,0.13,121,2.1711152481778857e-11,2.842170943040401e-14,1.0
signgd,decoupled,iterative,0.13,122,1.6640573853784736e-11,1.028066520802895e-13,1.0
signgd,decoupled,iterative,0.13,123,1.2861087012700048e-11,4.1300296516055823e-14,1.0
signgd,decoupled,iterative,0.13,124,9.966037384810359e-12,2.9976021664879227e-14,1.0
signgd,decoupled,iterative,0.13,125,7.738000920563736e-12,9.015010959956271e-14,1.0
signgd,decoupled,iterative,0.13,126,5.968736347040733e-12,7.238654120556021e-14,1.0
signgd,decoupled,iterative,0.13,127,4.634407924576245e-12,9.614531393253856e-14,1.0
signgd,decoupled,iterative,0.13,128,3.5393058896613626e-12,3.1530333899354446e-14,1.0
signgd,decoupled,iterative,0.13,129,2.669259536803437e-12,5.040412531798211e-14,1.0
signgd,decoupled,iterative,0.13,130,2.0133424483962028e-12,9.481304630298837e-14,1.0
signgd,decoupled,iterative,0.13,131,1.5631286425142784e-12,5.972999872483342e-14,1.0
signgd,decoupled,iterative,0.13,132,1.3121120510498292e-12,8.748557434046234e-14,1.0
signgd,decoupled,iterative,0.13,133,9.006470963262979e-13,7.127631818093505e-14,1.0
signgd,decoupled,iterative,0.13,134,6.795187758326103e-13,7.37188088351104e-14,1.0
signgd,decoupled,iterative,0.13,135,6.457342462156919e-13,9.547918011776346e-14,1.0
signgd,decoupled,iterative,0.13,136,4.42366125929946e-13,4.218847493575595e-15,1.0
signgd,decoupled,iterative,0.13,137,4.2228226422510656e-13,1.0480505352461478e-13,1.0
signgd,decoupled,iterative,0.13,138,2.294718029833589e-13,3.930189507173054e-14,1.0
signgd,decoupled,iterative,0.13,139,2.1753365678099217e-13,2.042810365310288e-14,1.0
signgd,decoupled,iterative,0.13,140,2.083327086146468e-13,6.639133687258436e-14,1.0
signgd,decoupled,iterative,0.13,141,2.0122961119693156e-13,1.0191847366058937e-13,1.0
signgd,decoupled,iterative,0.13,142,1.8430721557476654e-14,9.214851104388799e-14,0.9999989979964939
signgd,decoupled,iterative,0.13,143,1.421220198960061e-14,7.105427357601002e-14,0.9999989979964939
signgd,decoupled,iterative,0.13,144,1.0957970728833922e-14,5.484501741648273e-14,0.9999984969943645
signgd,decoupled,iterative,0.13,145,8.448814447391731e-15,4.218847493575595e-14,0.9999984969943645
signgd,decoupled,iterative,0.13,146,6.515629087580835e-15,3.26405569239796e-14,0.9999979959919839
signgd,decoupled,iterative,0.13,147,5.022702320806113e-15,2.5091040356528538e-14,0.9999974949893525
signgd,decoupled,iterative,0.13,148,3.871591963723634e-15,1.9317880628477724e-14,0.9999969939864699
signgd,decoupled,iterative,0.13,149,2.9844684643242614e-15,1.4876988529977098e-14,0.9999959919799518
signgd,decoupled,iterative,0.13,150,2.3019450342549804e-15,1.1546319456101628e-14,0.9999949899724299
signgd,decoupled,iterative,0.13,151,1.7736934157536864e-15,8.881784197001252e-15,0.9999934869592642
signgd,decoupled,iterative,0.13,152,1.3687674273109535e-15,6.8833827526759706e-15,0.9999914829381958
signgd,decoupled,iterative,0.13,153,1.0561152842260264e-15,5.329070518200751e-15,0.9999894789131114
signgd,decoupled,iterative,0.13,154,8.114627034563638e-16,3.9968028886505635e-15,0.9999859718595495
signgd,decoupled,iterative,0.13,155,6.266371096056751e-16,3.1086244689504383e-15,0.9999819637832754
signgd,decoupled,iterative,0.13,156,4.826443791978459e-16,2.4424906541753444e-15,0.9999769536653411
signgd,decoupled,iterative,0.13,157,3.668754911882472e-16,1.7763568394002505e-15,0.9999699394580618
signgd,decoupled,iterative,0.13,158,2.8149030874268273e-16,1.3322676295501878e-15,0.9999614221402202
signgd,decoupled,iterative,0.13,159,2.2204460492503123e-16,1.1102230246251565e-15,0.9999498985947244
signgd,decoupled,iterative,0.13,160,1.65107810610838e-16,8.881784197001252e-16,0.9999348676836304
signgd,decoupled,iterative,0.13,161,1.0918036048323764e-16,6.661338147750939e-16,0.9999158282052181
signgd,decoupled,iterative,0.13,162,6.258378601891994e-17,4.440892098500626e-16,0.9998907757075904
signgd,decoupled,iterative,0.13,163,4.818840362202804e-17,4.440892098500626e-16,0.9998582065222382
signgd,decoupled,iterative,0.13,164,3.51269562734968e-17,2.220446049250313e-16,0.9998161155420181
signgd,decoupled,iterative,0.13,165,2.912424855587393e-17,2.220446049250313e-16,0.9997619959635882
signgd,decoupled,iterative,0.13,166,2.128738014675518e-17,2.220446049250313e-16,0.9996913354378605
signgd,decoupled,iterative,0.13,167,1.1116125403005316e-17,2.220446049250313e-16,0.9995996196476868
signgd,decoupled,iterative,0.13,168,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,169,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,170,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,171,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,172,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,173,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,174,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,175,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,176,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,177,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,178,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,179,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,180,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,181,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,182,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,183,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,184,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,185,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,186,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,187,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,188,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,189,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,190,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,191,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,192,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,193,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,194,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,195,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,196,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,197,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,198,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,199,-0.0,0.0,0.9994993741863969
signgd,decoupled,iterative,0.13,200,-0.0,0.0,0.9994993741863969
signgd,decoupled,frozen,0.13,0,6.906754778648555,0.0,1.0
signgd,decoupled,frozen,0.13,1,6.647051961799233,0.0,1.0
signgd,decoupled,frozen,0.13,2,6.387437256067924,0.0,1.0
signgd,decoupled,frozen,0.13,3,6.127936734783523,0.0,1.0
signgd,decoupled,frozen,0.13,4,5.8685841523859965,0.0,1.0
signgd,decoupled,frozen,0.13,5,5.60942318392266,0.0,1.0
signgd,decoupled,frozen,0.13,6,5.350510301664711,0.0,1.0
signgd,decoupled,frozen,0.13,7,5.091918459357971,0.0,1.0
signgd,decoupled,frozen,0.13,8,4.833741792910536,6.938893903907228e-18,1.0
signgd,decoupled,frozen,0.13,9,4.576101588003326,8.673617379884035e-18,1.0
signgd,decoupled,frozen,0.13,10,4.319153806271643,1.214306433183765e-17,1.0
signgd,decoupled,frozen,0.13,11,4.063098494469735,1.3877787807814457e-17,1.0
signgd,decoupled,frozen,0.13,12,3.808191411104299,2.0816681711721685e-17,1.0
signgd,decoupled,frozen,0.13,13,3.554758168254584,3.8163916471489756e-17,1.0
signgd,decoupled,frozen,0.13,14,3.303211064378475,4.85722573273506e-17,1.0
signgd,decoupled,frozen,0.13,15,3.054068520114124,2.0816681711721685e-17,1.0
signgd,decoupled,frozen,0.13,16,2.807976546615105,2.42861286636753e-16,1.0
signgd,decoupled,frozen,0.13,17,2.5657308843094477,4.0245584642661925e-16,1.0
signgd,decoupled,frozen,0.13,18,2.3282972694857085,4.3021142204224816e-16,1.0
signgd,decoupled,frozen,0.13,19,2.0968257046377192,9.853229343548264e-16,1.0
signgd,decoupled,frozen,0.13,20,1.8726527830212016,4.718447854656915e-16,1.0
signgd,decoupled,frozen,0.13,21,1.6572845141266308,3.747002708109903e-15,1.0
signgd,decoupled,frozen,0.13,22,1.452351606662818,2.0261570199409107e-15,1.0
signgd,decoupled,frozen,0.13,23,1.259531053150456,3.3306690738754696e-15,1.0
signgd,decoupled,frozen,0.13,24,1.0804333185387764,6.106226635438361e-15,1.0
signgd,decoupled,frozen,0.13,25,0.9164636427608537,5.551115123125783e-17,1.0
signgd,decoupled,frozen,0.13,26,0.7686769736698422,1.5487611193520934e-14,1.0
signgd,decoupled,frozen,0.13,27,0.6376544714144895,3.0531133177191805e-14,1.0
signgd,decoupled,frozen,0.13,28,0.5234301672360322,0.0,1.0
signgd,decoupled,frozen,0.13,29,0.4254865523475469,2.0872192862952943e-14,1.0
signgd,decoupled,frozen,0.13,30,0.3428202659104835,1.5543122344752192e-15,1.0
signgd,decoupled,frozen,0.13,31,0.27406093834250667,6.072919944699606e-14,1.0
signgd,decoupled,frozen,0.13,32,0.21761523629918578,7.172040739078511e-14,1.0
signgd,decoupled,frozen,0.13,33,0.17180758439642596,1.965094753586527e-14,1.0
signgd,decoupled,frozen,0.13,34,0.13499678195759623,1.2434497875801753e-14,1.0
signgd,decoupled,frozen,0.13,35,0.1056587003821465,2.0095036745715333e-14,1.0
signgd,decoupled,frozen,0.13,36,0.08243482752025634,8.992806499463768e-14,1.0
signgd,decoupled,frozen,0.13,37,0.0641523613540701,8.071321389024888e-14,1.0
signgd,decoupled,frozen,0.13,38,0.049823821488603204,2.6978419498391304e-14,1.0
signgd,decoupled,frozen,0.13,39,0.038633872938465486,2.5424107263916085e-14,1.0
signgd,decoupled,frozen,0.13,40,0.029919531386939716,8.171241461241152e-14,1.0
signgd,decoupled,frozen,0.13,41,0.023148087992011977,5.695444116327053e-14,1.0
signgd,decoupled,frozen,0.13,42,0.017895467667334637,9.725553695716371e-14,1.0
signgd,decoupled,frozen,0.13,43,0.013826504108196837,3.885780586188048e-15,1.0
signgd,decoupled,frozen,0.13,44,0.010677779659238308,1.3433698597964394e-14,1.0
signgd,decoupled,frozen,0.13,45,0.008243163107291267,2.90878432451791e-14,1.0
signgd,decoupled,frozen,0.13,46,0.0063618926690697155,8.326672684688674e-15,1.0
signgd,decoupled,frozen,0.13,47,0.004908915753860479,2.375877272697835e-14,1.0
signgd,decoupled,frozen,0.13,48,0.003787152363913207,5.1514348342607263e-14,1.0
signgd,decoupled,frozen,0.13,49,0.002921354919575625,9.048317650695026e-14,1.0
signgd,decoupled,frozen,0.13,50,0.002253268231506171,3.1086244689504383e-15,1.0
signgd,decoupled,frozen,0.13,51,0.001737834003878385,5.417888360170764e-14,1.0
signgd,decoupled,frozen,0.13,52,0.0013402261486925287,4.474198789239381e-14,1.0
signgd,decoupled,frozen,0.13,53,0.0010335420018511188,9.336975637097567e-14,1.0
signgd,decoupled,frozen,0.13,54,0.0007970084679554429,5.2735593669694936e-14,1.0
signgd,decoupled,frozen,0.13,55,0.0006145907033338082,2.1316282072803006e-14,1.0
signgd,decoupled,frozen,0.13,56,0.0004739144725696579,6.872280522429719e-14,1.0
signgd,decoupled,frozen,0.13,57,0.0003654323278507233,8.881784197001252e-15,1.0
signgd,decoupled,frozen,0.13,58,0.0002817789621368918,3.774758283725532e-14,1.0
signgd,decoupled,frozen,0.13,59,0.00021727312348686985,1.1324274851176597e-14,1.0
signgd,decoupled,frozen,0.13,60,0.00016753295309111037,3.297362383136715e-14,1.0
signgd,decoupled,frozen,0.13,61,0.0001291790263463428,1.0913492332065289e-13,1.0
signgd,decoupled,frozen,0.13,62,9.960516600637545e-05,6.217248937900877e-14,1.0
signgd,decoupled,frozen,0.13,63,7.680159691557845e-05,1.176836406102666e-14,1.0
signgd,decoupled,frozen,0.13,64,5.921851374533179e-05,2.3092638912203256e-14,1.0
signgd,decoupled,frozen,0.13,65,4.566083848760036e-05,5.062616992290714e-14,1.0
signgd,decoupled,frozen,0.13,66,3.520704590505156e-05,1.6209256159527285e-14,1.0
signgd,decoupled,frozen,0.13,67,2.714655804651794e-05,6.52811138479592e-14,1.0
signgd,decoupled,frozen,0.13,68,2.0931461627281668e-05,1.1102230246251565e-14,1.0
signgd,decoupled,frozen,0.13,69,1.6139275323079828e-05,4.5075054799781356e-14,1.0
signgd,decoupled,frozen,0.13,70,1.2444236814976516e-05,4.418687638008123e-14,1.0
signgd,decoupled,frozen,0.13,71,9.595162138453866e-06,1.0969003483296547e-13,1.0
signgd,decoupled,frozen,0.13,72,7.398373114848105e-06,7.749356711883593e-14,1.0
signgd,decoupled,frozen,0.13,73,5.704532139624361e-06,7.771561172376096e-14,1.0
signgd,decoupled,frozen,0.13,74,4.398491526989886e-06,6.772360450213455e-14,1.0
