kind,protocol,eta,step,loss,delta,correct_min,correct_max
identity_decoupled,one_step,0.05364876741052673,1,5.596862420048656,4.336808689942018e-19,0.003709484280233346,0.0037094842802333464
identity_decoupled,one_step,0.057677481599273515,1,5.5888350008627015,0.0,0.0037393817045456254,0.0037393817045456254
identity_decoupled,one_step,0.06200872907625806,1,5.580205038460081,0.0,0.0037717920770630516,0.0037717920770630516
identity_decoupled,one_step,0.06666522835319501,1,5.570927330054037,0.0,0.0038069484974544896,0.0038069484974544896
identity_decoupled,one_step,0.07167140397149752,1,5.560953286045563,0.0,0.0038451091610186773,0.0038451091610186773
identity_decoupled,one_step,0.07705351461530549,1,5.550230677062909,0.0,0.0038865605996785757,0.0038865605996785757
identity_decoupled,one_step,0.08283979084506615,1,5.538703362265239,0.0,0.003931621423372572,0.003931621423372572
identity_decoupled,one_step,0.08906058317411505,1,5.526310997556294,0.0,0.0039806466518022,0.0039806466518022
identity_decoupled,one_step,0.09574852126495773,1,5.512988722264651,0.0,0.00403403274485906,0.00403403274485906
identity_decoupled,one_step,0.10293868508027716,1,5.4986668227527025,8.673617379884035e-19,0.004092223462610482,0.004092223462610483
identity_decoupled,one_step,0.11066878888639885,1,5.483270371319984,0.0,0.004155716713526306,0.004155716713526306
identity_decoupled,one_step,0.11897937907435857,1,5.46671883866604,0.0,0.004225072584040382,0.004225072584040382
identity_decoupled,one_step,0.12791404683619606,1,5.448925678077219,0.0,0.0043009227852844984,0.0043009227852844984
identity_decoupled,one_step,0.13751965681201608,1,5.429797879399406,0.0,0.004383981806161618,0.004383981806161618
identity_decoupled,one_step,0.14784659290713031,1,5.4092354907601,8.673617379884035e-19,0.004475060128720062,0.004475060128720063
identity_decoupled,one_step,0.15894902256865417,1,5.3871311059082725,0.0,0.00457507994583318,0.00457507994583318
identity_decoupled,one_step,0.17088518090775742,1,5.363369314955465,8.673617379884035e-19,0.004685093927397064,0.004685093927397065
identity_decoupled,one_step,0.18371767615786375,1,5.337826116231433,0.0,0.004806307716098207,0.004806307716098207
identity_decoupled,one_step,0.19751381807100576,1,5.310368286919799,0.0,0.0049401070058197015,0.0049401070058197015
identity_decoupled,one_step,0.21234597097485938,1,5.280852710124757,8.673617379884035e-19,0.005088090276266782,0.005088090276266783
identity_decoupled,one_step,0.22829193334233344,1,5.249125656053156,8.673617379884035e-19,0.005252108541518827,0.005252108541518828
identity_decoupled,one_step,0.24543534586465413,1,5.215022015096991,8.673617379884035e-19,0.0054343138382177475,0.005434313838217748
identity_decoupled,one_step,0.2638661301683936,1,5.178364480796552,0.0,0.00563721865831937,0.00563721865831937
identity_decoupled,one_step,0.2836809604776269,1,5.1389626809917965,8.673617379884035e-19,0.005863769158836473,0.005863769158836474
identity_decoupled,one_step,0.3049837706952067,1,5.096612255980886,8.673617379884035e-19,0.006117435807369492,0.0061174358073694925
identity_decoupled,one_step,0.32788629956292836,1,5.051093883271044,1.734723475976807e-18,0.006402326216865222,0.0064023262168652235
identity_decoupled,one_step,0.35250867676009123,1,5.002172249629785,0.0,0.0067233263817756,0.0067233263817756
identity_decoupled,one_step,0.3789800530146942,1,4.949594972763641,1.734723475976807e-18,0.007086278483679317,0.0070862784836793185
identity_decoupled,one_step,0.40743927753236175,1,4.8930914772656555,3.469446951953614e-18,0.007498206073385694,0.007498206073385697
identity_decoupled,one_step,0.4380356262962904,1,4.832371832766439,0.0,0.007967601019826711,0.007967601019826711
identity_decoupled,one_step,0.47092958505833615,1,4.7671255668979855,0.0,0.008504791512995373,0.008504791512995373
identity_decoupled,one_step,0.5062936911282341,1,4.6970204723205775,1.734723475976807e-18,0.00912241714374744,0.009122417143747442
identity_decoupled,one_step,0.5443134383763522,1,4.621701436513846,1.734723475976807e-18,0.009836046407482162,0.009836046407482164
identity_decoupled,one_step,0.585188250196951,1,4.540789336531006,1.734723475976807e-18,0.01066498496798977,0.010664984967989772
identity_decoupled,one_step,0.6291325255353956,1,4.453880060276427,1.734723475976807e-18,0.01163334122266062,0.011633341222660621
identity_decoupled,one_step,0.6763767634659994,1,4.360543743787257,0.0,0.01277144136930965,0.01277144136930965
identity_decoupled,one_step,0.7271687722192037,1,4.260324354497003,0.0,0.014117722520663208,0.014117722520663208
identity_decoupled,one_step,0.781774968999752,1,4.152739809562382,0.0,0.01572128410006538,0.01572128410006538
identity_decoupled,one_step,0.8404817774137396,1,4.037282905137016,6.938893903907228e-18,0.017645351433986767,0.017645351433986774
identity_decoupled,one_step,0.9035971298344078,1,3.913423460730461,3.469446951953614e-18,0.019972010497551873,0.019972010497551877
identity_decoupled,one_step,0.9714520825869748,1,3.7806122733327574,1.0408340855860843e-17,0.02280872197674839,0.0228087219767484
identity_decoupled,one_step,1.0444025524245693,1,3.63828776027671,2.0816681711721685e-17,0.02629733277667878,0.0262973327766788
identity_decoupled,one_step,1.1228311834035287,1,3.4858865949687177,2.0816681711721685e-17,0.03062659300535348,0.0306265930053535
identity_decoupled,one_step,1.207149353950305,1,3.3228602748998823,1.3877787807814457e-17,0.03604957246219949,0.0360495724621995
identity_decoupled,one_step,1.2977993346475665,1,3.1487005049254866,6.938893903907228e-18,0.042907849192438584,0.04290784919243859
identity_decoupled,one_step,1.3952566080576332,1,2.9629776601379096,6.938893903907228e-17,0.0516648475460017,0.05166484754600177
identity_decoupled,one_step,1.5000323627513292,1,2.765398556575774,2.7755575615628914e-17,0.06295100481063207,0.0629510048106321
identity_decoupled,one_step,1.612676174624067,1,2.555892394489815,1.3877787807814457e-16,0.07762293087410457,0.07762293087410471
identity_decoupled,one_step,1.7337788895633677,1,2.3347368743150456,2.7755575615628914e-17,0.0968359592026227,0.09683595920262272
identity_decoupled,one_step,1.8639757225881473,1,2.102739159707825,2.636779683484747e-16,0.12212145951462193,0.1221214595146222
identity_decoupled,one_step,2.0039495897155577,1,1.8614856916766043,1.3877787807814457e-16,0.15544152055825516,0.1554415205582553
identity_decoupled,one_step,2.154434690031884,1,1.6136640059752434,1.304512053934559e-15,0.19915656476517293,0.19915656476517424
identity_decoupled,one_step,2.3162203567563844,1,1.3634255746107615,5.551115123125783e-17,0.2557830704952164,0.2557830704952165
identity_decoupled,one_step,2.4901551974979004,1,1.116683625655963,5.551115123125783e-17,0.3273636568158994,0.32736365681589946
identity_decoupled,one_step,2.6771515454209447,1,0.8811199011427024,0.0,0.4143186558336648,0.4143186558336648
identity_decoupled,one_step,2.8781902446687946,1,0.6655697889269023,8.659739592076221e-15,0.5139805838111582,0.5139805838111668
identity_decoupled,one_step,3.0943257951443592,1,0.4785452917530235,8.659739592076221e-15,0.6196841961541936,0.6196841961542022
identity_decoupled,one_step,3.3266918836345343,1,0.32613730029123744,8.770761894538737e-15,0.7217060901724548,0.7217060901724636
identity_decoupled,one_step,3.57650733029021,1,0.21023496248745605,1.199040866595169e-14,0.8103938114528189,0.8103938114528308
identity_decoupled,one_step,3.845082481652771,1,0.1281588121667942,4.107825191113079e-15,0.8797136588179749,0.879713658817979
identity_decoupled,one_step,4.1338260837601455,1,0.07394676726706709,8.215650382226158e-15,0.9287211308893641,0.9287211308893724
identity_decoupled,one_step,4.444252671383635,1,0.0404235941192126,4.218847493575595e-15,0.9603825405821008,0.960382540582105
identity_decoupled,one_step,4.777990512153968,1,0.0209414164679165,2.0872192862952943e-14,0.9792763323554704,0.9792763323554913
identity_decoupled,one_step,5.136790147245589,1,0.010272576539967727,1.9984014443252818e-15,0.9897800061670925,0.9897800061670945
identity_decoupled,one_step,5.522533573417248,1,0.004762389631564253,9.658940314238862e-15,0.9952489325652335,0.9952489325652432
identity_decoupled,one_step,5.937244114571097,1,0.002080628743330831,2.220446049250313e-16,0.9979215342642541,0.9979215342642543
identity_decoupled,one_step,6.383097034609155,1,0.0008534895402342746,4.440892098500626e-16,0.9991468745783655,0.9991468745783659
identity_decoupled,one_step,6.862430947254305,1,0.00032731682118245994,4.218847493575595e-15,0.9996727367411208,0.999672736741125
identity_decoupled,one_step,7.3777600826833085,1,0.00011678978045242438,1.3100631690576847e-14,0.999883217039198,0.9998832170392111
identity_decoupled,one_step,7.931787475313466,1,3.856556957411151e-05,2.864375403532904e-14,0.9999614351740622,0.9999614351740909
identity_decoupled,one_step,8.527419141916292,1,1.1717810963688146e-05,3.552713678800501e-15,0.9999882822576889,0.9999882822576924
identity_decoupled,one_step,9.16777932442606,1,3.2556562257690974e-06,2.4868995751603507e-14,0.9999967443490689,0.9999967443490938
identity_decoupled,one_step,9.856226877395704,1,8.216012896982972e-07,1.687538997430238e-14,0.9999991783990343,0.9999991783990512
identity_decoupled,one_step,10.596372886056477,1,1.8697286172197813e-07,1.4654943925052066e-14,0.999999813027144,0.9999998130271587
identity_decoupled,one_step,11.392099607392687,1,3.8073175532460514e-08,9.325873406851315e-15,0.9999999619268177,0.999999961926827
identity_decoupled,one_step,12.247580833582317,1,6.879531857311846e-09,2.4646951146678475e-14,0.9999999931204633,0.9999999931204879
identity_decoupled,one_step,13.16730378461501,1,1.0931982047803958e-09,7.771561172376096e-15,0.9999999989068002,0.999999998906808
identity_decoupled,one_step,14.156092644919916,1,1.5130513787465793e-10,3.552713678800501e-15,0.9999999998486941,0.9999999998486977
identity_decoupled,one_step,15.219133867459028,1,1.8056948899240487e-11,7.549516567451064e-15,0.9999999999819416,0.9999999999819491
identity_decoupled,one_step,16.36200337801256,1,1.8543426053950564e-12,2.3092638912203256e-14,0.999999999998141,0.9999999999981641
identity_decoupled,one_step,17.590695822349833,1,1.3764970644796413e-13,2.4424906541753444e-14,0.9999999999998428,0.9999999999998672
identity_decoupled,one_step,18.91165600969468,1,2.2326585025211953e-15,1.1102230246251565e-14,0.9999999999999889,1.0
identity_decoupled,one_step,20.33181271741441,1,1.0676644753478589e-16,6.661338147750939e-16,0.9999999999999993,1.0
identity_decoupled,one_step,21.858615034246718,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,23.50007143269408,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,25.26479177553053,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,27.162032476755684,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,29.20174505387698,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,31.394628326189352,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,33.75218453284571,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,36.28677966507226,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,39.01170832898636,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,41.94126347923944,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,45.09081138925582,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,48.476872251305664,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,52.11720682918042,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,56.030909617986175,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,60.23850899970239,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,64.76207491984752,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,69.62533465004364,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,74.85379724368443,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,80.47488733750892,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,86.51808900090455,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,93.01510038746642,1,-0.0,0.0,1.0,1.0
identity_decoupled,one_step,100.0,1,-0.0,0.0,1.0,1.0
identity_decoupled,multi_step,0.15,0,5.703782474656201,0.0,0.0033333333333333335,0.0033333333333333335
identity_decoupled,multi_step,0.15,1,5.4049479912030876,8.673617379884035e-19,0.004494288137624239,0.00449428813762424
identity_decoupled,multi_step,0.15,2,5.106519122618232,8.673617379884035e-19,0.006057130398711012,0.006057130398711013
identity_decoupled,multi_step,0.15,3,4.80863602082594,0.0,0.0081589807913667,0.0081589807913667
identity_decoupled,multi_step,0.15,4,4.511486445792739,1.734723475976807e-18,0.010982123705598638,0.01098212370559864
identity_decoupled,multi_step,0.15,5,4.215321276127042,3.469446951953614e-18,0.014767576535068497,0.014767576535068501
identity_decoupled,multi_step,0.15,6,3.920474541932258,6.938893903907228e-18,0.01983168154658736,0.019831681546587366
identity_decoupled,multi_step,0.15,7,3.627388871226893,3.469446951953614e-18,0.026585512053271095,0.026585512053271098
identity_decoupled,multi_step,0.15,8,3.3366470572028204,1.3877787807814457e-17,0.03555597523169508,0.0355559752316951
identity_decoupled,multi_step,0.15,9,3.04900989255289,3.469446951953614e-17,0.047405838035809694,0.04740583803580973
identity_decoupled,multi_step,0.15,10,2.765459207666563,6.938893903907228e-17,0.06294718687930594,0.062947186879306
identity_decoupled,multi_step,0.15,11,2.487242839850589,1.6653345369377348e-16,0.08313887805879887,0.08313887805879903
identity_decoupled,multi_step,0.15,12,2.2159147136843256,1.942890293094024e-16,0.10905371568580256,0.10905371568580276
identity_decoupled,multi_step,0.15,13,1.9533582745332394,2.220446049250313e-16,0.14179707758186852,0.14179707758186874
identity_decoupled,multi_step,0.15,14,1.7017759469367504,9.71445146547012e-16,0.1823593757281068,0.18235937572810776
identity_decoupled,multi_step,0.15,15,1.4636233819817013,1.3877787807814457e-16,0.23139631665985005,0.2313963166598502
identity_decoupled,multi_step,0.15,16,1.2414692532291598,1.1102230246251565e-16,0.2889593514370457,0.2889593514370458
identity_decoupled,multi_step,0.15,17,1.0377743689493764,3.7192471324942744e-15,0.3542422177308842,0.35424221773088793
identity_decoupled,multi_step,0.15,18,0.8546100759324239,3.1086244689504383e-15,0.4254490515684086,0.42544905156841173
identity_decoupled,multi_step,0.15,19,0.6933689918499529,1.9984014443252818e-15,0.49988910665414754,0.49988910665414954
identity_decoupled,multi_step,0.15,20,0.5545440344942789,1.0658141036401503e-14,0.5743340780305107,0.5743340780305214
identity_decoupled,multi_step,0.15,21,0.43764515042805996,4.440892098500626e-16,0.6455548170690459,0.6455548170690464
identity_decoupled,multi_step,0.15,22,0.34128211005938147,1.609823385706477e-14,0.7108583396281157,0.7108583396281318
identity_decoupled,multi_step,0.15,23,0.2633851610870719,1.0769163338864018e-14,0.7684458648600557,0.7684458648600665
identity_decoupled,multi_step,0.15,24,0.20149421176508994,1.509903313490213e-14,0.8175083094765279,0.817508309476543
identity_decoupled,multi_step,0.15,25,0.153040543860734,1.2101430968414206e-14,0.8580949306247405,0.8580949306247526
identity_decoupled,multi_step,0.15,26,0.1155679251896364,8.881784197001252e-16,0.8908600583434895,0.8908600583434904
identity_decoupled,multi_step,0.15,27,0.08687305285171987,1.9761969838327786e-14,0.9167934725630241,0.9167934725630439
identity_decoupled,multi_step,0.15,28,0.06507150088752746,1.9872992140790302e-14,0.9370004646173589,0.9370004646173787
identity_decoupled,multi_step,0.15,29,0.04860839287412262,7.438494264988549e-15,0.9525540836349581,0.9525540836349655
identity_decoupled,multi_step,0.15,30,0.03623504067914497,2.2426505097428162e-14,0.9644135904166727,0.9644135904166952
identity_decoupled,multi_step,0.15,31,0.026968893274185238,1.6542323066914832e-14,0.9733915200765232,0.9733915200765397
identity_decoupled,multi_step,0.15,32,0.020048569805468236,3.086420008457935e-14,0.9801510664039862,0.9801510664040171
identity_decoupled,multi_step,0.15,33,0.01489080947145198,2.4202861936828413e-14,0.9852195103691695,0.9852195103691938
equal_block_decoupled,one_step,0.001,1,5.699131399776366,8.673617379884035e-19,0.003348873026390618,0.003348873026390619
equal_block_decoupled,one_step,0.0010750942544107047,1,5.698782133705984,4.336808689942018e-19,0.003350042878395654,0.0033500428783956545
equal_block_decoupled,one_step,0.0011558276558669076,1,5.698406640217846,8.673617379884035e-19,0.00335130103388128,0.0033513010338812807
equal_block_decoupled,one_step,0.0012426236719115056,1,5.698002949855037,0.0,0.0033526541949222017,0.0033526541949222017
equal_block_decoupled,one_step,0.0013359375700667908,1,5.69756894527692,4.336808689942018e-19,0.003354109577990245,0.0033541095779902456
equal_block_decoupled,one_step,0.0014362588058302048,1,5.697102350155707,4.336808689942018e-19,0.003355674954325433,0.0033556749543254332
equal_block_decoupled,one_step,0.0015441135899948314,1,5.696600717239428,0.0,0.0033573586936130775,0.0033573586936130775
equal_block_decoupled,one_step,0.0016600676487609296,1,5.696061415518866,4.336808689942018e-19,0.003359169811258605,0.0033591698112586054
equal_block_decoupled,one_step,0.0017847291911159613,1,5.695481616431201,0.0,0.0033611180195806116,0.0033611180195806116
equal_block_decoupled,one_step,0.0019187520990478343,1,5.694858279027957,4.336808689942018e-19,0.0033632137832750385,0.003363213783275039
equal_block_decoupled,one_step,0.0020628393573248038,1,5.694188134029762,0.0,0.0033654683795385997,0.0033654683795385997
equal_block_decoupled,one_step,0.002217746740832167,1,5.6934676666842226,8.673617379884035e-19,0.003367893963280504,0.0033678939632805047
equal_block_decoupled,one_step,0.0023842867788067264,1,5.692693098337202,4.336808689942018e-19,0.0033705036378958012,0.0033705036378958017
equal_block_decoupled,one_step,0.002563333016762518,1,5.691860366620952,8.673617379884035e-19,0.0033733115321238367,0.0033733115321238375
equal_block_decoupled,one_step,0.0027558245984626384,1,5.690965104155515,0.0,0.0033763328835722415,0.0033763328835722415
equal_block_decoupled,one_step,0.00296277119197087,1,5.690002615651585,0.0,0.0033795841295505605,0.0033795841295505605
equal_block_decoupled,one_step,0.0031852582856214335,1,5.688967853295279,4.336808689942018e-19,0.003383083005928395,0.0033830830059283956
equal_block_decoupled,one_step,0.003424452881685694,1,5.687855390285749,8.673617379884035e-19,0.0033868486548148413,0.003386848654814842
equal_block_decoupled,one_step,0.0036816096176004666,1,5.686659392387396,4.336808689942018e-19,0.0033909017419467584,0.003390901741946759
equal_block_decoupled,one_step,0.003958077346865453,1,5.6853735873475415,8.673617379884035e-19,0.003395264584777755,0.003395264584777756
equal_block_decoupled,one_step,0.0042553062141282095,1,5.683991232019908,8.673617379884035e-19,0.0033999612923767135,0.0033999612923767144
equal_block_decoupled,one_step,0.004574855261567406,1,5.68250507702172,4.336808689942018e-19,0.003405017918379339,0.0034050179183793394
equal_block_decoupled,one_step,0.004918400606471694,1,5.680907328739777,4.336808689942018e-19,0.0034104626283881796,0.00341046262838818
equal_block_decoupled,one_step,0.005287744232907843,1,5.679189608486902,0.0,0.0034163258833909173,0.0034163258833909173
equal_block_decoupled,one_step,0.005684823443592555,1,5.677342908595241,8.673617379884035e-19,0.0034226406409661177,0.0034226406409661185
equal_block_decoupled,one_step,0.006111721021545632,1,5.6753575452172615,8.673617379884035e-19,0.003429442576273057,0.003429442576273058
equal_block_decoupled,one_step,0.006570676154824825,1,5.673223107587709,4.336808689942018e-19,0.0034367703250856477,0.003436770325085648
equal_block_decoupled,one_step,0.007064096181645591,1,5.670928403481956,0.0,0.0034446657514302123,0.0034446657514302123
equal_block_decoupled,one_step,0.007594569217491763,1,5.668461400585973,8.673617379884035e-19,0.0034531742427357354,0.0034531742427357363
equal_block_decoupled,one_step,0.008164877730449795,1,5.66580916347233,4.336808689942018e-19,0.0034623450358051686,0.003462345035805169
equal_block_decoupled,one_step,0.008778013135972481,1,5.662957785853571,0.0,0.003472231577381965,0.003472231577381965
equal_block_decoupled,one_step,0.009437191487625705,1,5.659892317760141,8.673617379884035e-19,0.0034828919236230297,0.0034828919236230306
equal_block_decoupled,one_step,0.01014587034612,1,5.656596687263851,0.0,0.0034943891834156703,0.0034943891834156703
equal_block_decoupled,one_step,0.010907766915109553,1,5.653053616339425,4.336808689942018e-19,0.0035067920112045437,0.003506792011204544
equal_block_decoupled,one_step,0.01172687753888545,1,5.649244530427033,4.336808689942018e-19,0.003520175155844504,0.0035201751558445044
equal_block_decoupled,one_step,0.012607498664233685,1,5.645149461225889,0.0,0.003534620072989212,0.003534620072989212
equal_block_decoupled,one_step,0.013554249376408261,1,5.6407469422147445,0.0,0.0035502156096915306,0.0035502156096915306
equal_block_decoupled,one_step,0.01457209562742639,1,5.636013896357656,4.336808689942018e-19,0.0035670587712598066,0.003567058771259807
equal_block_decoupled,one_step,0.015666376283769455,1,5.630925515413706,8.673617379884035e-19,0.0035852555820279582,0.003585255582027959
equal_block_decoupled,one_step,0.01684283113011666,1,5.625455130226804,4.336808689942018e-19,0.0036049220535990818,0.003604922053599082
equal_block_decoupled,one_step,0.018107630975998167,1,5.619574071326088,8.673617379884035e-19,0.0036261852763759535,0.0036261852763759543
equal_block_decoupled,one_step,0.019467410023284917,1,5.613251519118515,0.0,0.003649184652863469,0.003649184652863469
equal_block_decoupled,one_step,0.020929300664290964,1,5.6064543429032545,0.0,0.003674073294407665,0.003674073294407665
equal_block_decoupled,one_step,0.02250097089301335,1,5.599146927881854,0.0,0.0037010196068258216,0.0037010196068258216
equal_block_decoupled,one_step,0.02419066452574114,1,5.591290989278588,8.673617379884035e-19,0.003730209094918834,0.003730209094918835
equal_block_decoupled,one_step,0.02600724444200114,1,5.5828453726223515,8.673617379884035e-19,0.0037618464212942388,0.0037618464212942396
equal_block_decoupled,one_step,0.02796023907265014,1,5.573765839173982,0.0,0.0037961577614717356,0.0037961577614717356
equal_block_decoupled,one_step,0.03005989237895584,1,5.564004835411511,8.673617379884035e-19,0.0038333935051387867,0.0038333935051387876
equal_block_decoupled,one_step,0.03231721758481955,1,5.553511245410007,8.673617379884035e-19,0.003873831362977832,0.003873831362977833
equal_block_decoupled,one_step,0.034744054943980064,1,5.542230124872488,8.673617379884035e-19,0.0039177799500926805,0.003917779950092681
